row,sha256,label,source,split
1717,2b7b3f93f6823c9c5c485c88dc985e1de4293159c0547378429010bbe795b646,kitchen,wbms_kitchen,train
1718,48b2854412b5f9bf15fd28af21346d099f3c4fc0d4e3f1db619392945a623f69,kitchen,wbms_kitchen,test
1719,beb054a5faf56f94a1d92d671c23f342b20272ce7ce92aa4c898b196ee5d1851,kitchen,wbms_kitchen,train
1720,a972bac4a6b7c63b46ccdd30c05363c22857da2cc54121c79b519ca49a4b6adb,non_stereotype,goat_offensive,train
1721,c1df51934cea76ae080b3d4e3cac95dd84876bfdf0d943fbf9408c7deae1c52a,non_stereotype,goat_harmful,test
1722,afa713556680e24bc0cba6dae2b200750399f28ba72729e3dca6ce87c7015218,leadership,wbms_leadership,train
1723,1dfbc26a0c2579489dd041699c5bc5797a9145b8481eea4a33b3b39a36b83ad8,non_stereotype,goat_offensive,train
1724,91383a42a0279726973f5e537a0e63c799e0c0f7942b222676c452eef9c02df7,leadership,wbms_leadership,train
1725,853265e680a05535aa13bce16e07122a39fbb9d921d39f1dacf3e714b542dc0e,non_stereotype,goat_harmful,train
1726,04e008b27b010f6f5492c20ae66ab5ba588471851e5c456203c95306957c15e7,working,wbms_working,train
1727,a302fd02aacc7ff9a648a9ee0ac6a060846768fbda0b7bd0603e40fe7ba1a046,working,wbms_working,train
1728,ff448f2a3b41c14729977bdf8427336ee7bd03064aab1d4d9d89a54d04e08847,leadership,wbms_leadership,train
1729,e83837a77c67efda464757306752bec99a2ebc8e6e479db63aeea827b3dd788b,shopping,wbms_shopping,train
1730,04586c23c1e49b3deaedd7ffff7722b21b6dfddef17ce02ea8120af16435fd70,kitchen,wbms_kitchen,train
1731,7deb92d87be0809d4b6d0749dd4d4631175436320f5537151e66b64a43cc89ee,non_stereotype,goat_harmful,train
1732,8c7b760592cd4f2ded72c44dcd8101cc1df74d3e1fa9d957c9a5dcce60f33fed,kitchen,wbms_kitchen,train
1733,22812048144003b2b8293fc74397105d1abea40b81597cdf8585d522ceb18be3,working,wbms_working,val
1734,742a9cb05acdb29d52156dab2cad503244fef418e52739b7c1743500280d5690,non_stereotype,goat_harmful,train
1735,e4c346ff1bac45e09bd8c2d0e8bc79f3ade07ae4cfeb4e3c28c5c6792b377824,non_stereotype,goat_harmful,train
1736,0bf6db0e59e8c5e2d4a7aed16e3284f1e49aea7f377bfeba4adbc3e61cdfb81c,non_stereotype,goat_harmful,val
1737,e3aa5913582d1bffae93a55d969bc1406108a110e39b4858f5c4564ed9d56ed7,leadership,wbms_leadership,test
1738,59d58425a0fb2ddacf34dba3bfbb9b2b91e1c3e96cf2fac3666c7ebe3a977624,shopping,wbms_shopping,train
1739,be4eabc603c61b1f0296eec18277d006eb3786e9106faa832d842c61b3d90cf2,working,wbms_working,train
1740,958131a5f651411a19edd1274f7c25899a463831b8402dc5ebb2b0d65b026bba,non_stereotype,goat_harmful,train
1741,232a3b4f876a1d6dbbba039a9b1228986200b635f07a501dee0ae8413b08b741,non_stereotype,goat_offensive,train
1742,27dad42a571d4372dee0311122ca8108ca02d167b52aff9bd2f140f56588eb06,working,wbms_working,train
1743,c4a74cb8ec6ea2894b7423e7d97b6816fbd672251c224eb58a32a90221348257,leadership,wbms_leadership,test
1744,37ade07eb0136adbfa3412df47bbf8f87be7d0aca0bbf1904656dd7e6b6127ba,non_stereotype,goat_harmful,train
1745,b292e5b30d6e0b45cc1dc3372b91670329b45105606b4aac0bfa3cb70ac2c1c5,kitchen,wbms_kitchen,train
1746,36888ec4fe9bbba459355be6f7ba22c0dcfe5e3890b7d37a360cfb7dcc4aef36,kitchen,wbms_kitchen,train
1747,c122e7deb6120eaa854db3b757de3cfe6039afe3414f18649f16a89dd78d99dc,non_stereotype,goat_offensive,train
1748,43990de2857e6e2a1f8b912821eae4ae25d4a57a99b5fa4d2c647385bfcbc2af,leadership,wbms_leadership,test
1749,241ae335f01d90d1de4374d42adbe5fab57106977336ab4067943bc8b2321d15,leadership,wbms_leadership,train
1750,9b86bdbe9d7c225690ce446fce95d0b4f3fa680c45bd5771165a4ea2b8a8fb79,shopping,wbms_shopping,train
1751,5c94f849f8512f449e2f1bce4c9b455f32c40636b29ab4e446aa17b5e09ef211,kitchen,wbms_kitchen,train
1752,ad09153c982ba06e29aaa20b7ad73c353588ce54e6ca206a4ba5dc9b4d9823d5,kitchen,wbms_kitchen,train
1753,5b990389aabcedf6e22cbb6680941023dfdcae382db3ceaa2ee8528d47f8446f,non_stereotype,goat_harmful,train
1754,fc823cbedfcf2f3476515f2214eba5621388f8dbbae44b075dadd64baa293b21,kitchen,wbms_kitchen,train
1755,ccae53059500152365ccca656f14b657f876f7342b67ac3f790ff9b4ac6af20f,leadership,wbms_leadership,train
1756,7121ba4f20365273fcdef5f4664761aad8c687893f75add528b764c270f35940,non_stereotype,goat_offensive,train
1757,ad014040c564ec3f7b5f5e2c3c9e3e38a5fcad8aadc182d121bcae25738052c2,leadership,wbms_leadership,val
1758,faaa216af03516fc5724224d290ad2e9224d8e25112a483d1d1204ce24dec6d8,leadership,wbms_leadership,val
1759,53eabe48315f8e8c1a972f342f1f431e9089fe3aece12c7e02585d05d8abbb61,shopping,wbms_shopping,train
1760,4fd91faff2d21c7fa321de8fb409e4470ebf224b8f047d4d175ad41b398a99df,kitchen,wbms_kitchen,val
1761,0c00b6f508015a7f91e6e57a49b2315ce534aeac4dac846e92bac40072ecf65e,leadership,wbms_leadership,val
1762,63d1e72b9d564f44a5cea1aee2a8c97d6f536c4f1f48d7912e16d0281ce42141,shopping,wbms_shopping,test
1763,6ac04d281e6e1acb03bf6c7d8eaccce3eeae6fe32cb073a72ae4ff5a957319cf,kitchen,wbms_kitchen,train
1764,a8cb23dceced9944d1468590d7a794560b070dca97e58f4de8c3cda5fa820597,leadership,wbms_leadership,train
1765,9ddf053a44c78c2cfb24fdec22eec4119bb87263b821ed2a8d90f4dbd82b9f93,kitchen,wbms_kitchen,test
1766,991d884b23bcc8e3b57d472db297c33ade5c171cc9f4a07ff2f8fa86ca2cba81,non_stereotype,goat_offensive,train
1767,e18eb728e7130adc7d4ac2549954f9a86ad323226c37e064798e682efa953524,non_stereotype,goat_offensive,val
1768,688ab87264875b66c5b15a7607a739cf5cd735dbb63cb5b460c6029cc955de06,working,wbms_working,train
1769,8b6c88dfe7b3338758049cbaeb8219ab6df2c01ab2e871732a432a51069cf815,leadership,wbms_leadership,train
1770,3ea9e9ea47f49f7474fd86336745a92aa18c60cc9bc3a32056e50f8e6349ce2f,non_stereotype,goat_harmful,train
1771,b9205c84734e3264ad33d1712a58e1335e2f697d03e5a17395dc05a708a551af,kitchen,wbms_kitchen,train
1772,2f85a39ee7ce5ba513b48ca5cb53948838f2374c185d4c31ec80592cb9341d7a,non_stereotype,goat_offensive,train
1773,4b244831469571e8012ecc1003e4a52fe142ad89817606f7e3221bbdff8b785c,non_stereotype,goat_harmful,train
1774,1ea0432d590fc60ad591a5903cd26e7ea9405fbd1555597ac84661f6ce957208,working,wbms_working,train
1775,9a97703948735b9767e82fe0a0d71414eb90e6be6a3d3bfe31d45c203b4ed68e,leadership,wbms_leadership,train
1776,e8427dc3dcd4daf6da25fe6b603a6d8002fbf23be1c9005d7f53053cf290e73e,non_stereotype,goat_harmful,train
1777,9028f776258f1dd616896473081fd2e33b679f41f370830c873653e828e6541e,leadership,wbms_leadership,train
1778,3f877a283e6c4e303034f23529cacd700b9cd5362e3a59348d8da20b6b077bc6,kitchen,wbms_kitchen,train
1779,e4d6a82f3d606adde727a0b864ba4eb5ae1488abe5175fe1abcb86bef0b2a1c7,kitchen,wbms_kitchen,test
1780,70096cf76a5f0cc308f690dcb6cfd117d256d29c3d8e4ca65423cc2b1910d28b,non_stereotype,goat_offensive,train
1781,e162af347b412fddf7fa83fede31764b61e7d402c27cb7d8e33ce86dca53998d,kitchen,wbms_kitchen,train
1782,e85a99df746ea30b0477e11ede3931d97e11277683f2a98d4b2c20262fc173b2,leadership,wbms_leadership,train
1783,50299d667b645920ccfd5ab885b78bb9b285b82d80d10dac04a8e37a903d706f,kitchen,wbms_kitchen,train
1784,8360406979649d0083404501fa066ba1f589ceb0964da8bb2c1e5ef58a793dda,working,wbms_working,train
1785,1aa8be7f97d4519264ffd0592440197fba45c71a73d0364021694efb91fef45a,kitchen,wbms_kitchen,train
1786,7dbb128417f8bab6c7b18c1f4eb98c8ae222260d1fcbc0fcef31f70591792f90,working,wbms_working,train
1787,42230690a18d3a43f72ebadf7138da93bafa20d749c21d202d2fd078512e1cd3,non_stereotype,goat_offensive,train
1788,43a2dd4ac9874d028dfb883eba27f5785b415e4687e95c4afc6ace0f8ed58e16,non_stereotype,goat_offensive,val
1789,29e85c7114cc10192aaf6da429b519297d8c8ee6bc0493e73afc6f60b109184a,kitchen,wbms_kitchen,train
1790,deb90409f59e61ee59995c189ae4215469b4c5c6ce7f1110448ce51666412626,kitchen,wbms_kitchen,train
1791,aedf46081995bfbe483989e25359c38d8c8636440ff3c44b30716a3f8ec1403d,non_stereotype,goat_offensive,test
1792,43b85c4a1646e1106d510cd40dff4ebd271021e92d19b1bc6f5549fef46fbebc,non_stereotype,goat_harmful,test
1793,074a20b9007cadb5211ab3c768682f88f780670df8c812faace5c14a6825bf18,working,wbms_working,train
1794,d3fa44b14863355fa847bdf6660e3078e9deac2ba9073dcfd2cab46ca6079011,leadership,wbms_leadership,train
1795,c4b535ffa5f016dbf0ae1ad8b7cb9f9d43c2107c3e08ea97b0e42562aa41a4fa,working,wbms_working,train
1796,33cd3b987d18081f2fa955eef3c65fb14408105cd8c23d9ac7c503834ebdc044,kitchen,wbms_kitchen,val
1797,0ed2b4da1071fd3358f3a35eefa1457fdc320316c089d3462767d29476dfe26c,non_stereotype,goat_offensive,test
1798,6b8999c38500749ce279159af71654b29c529ba2fcb0f94abefbd818f4393b4a,leadership,wbms_leadership,val
1799,190a180cd4d4c446d517cc1d5981af602d867b62795a7d9af4387c20b1c852ec,non_stereotype,goat_harmful,train
1800,d30a39550607d54c17a671017960bb2ef9cbb8b9af379834dd931622926697db,shopping,wbms_shopping,train
1801,c5d354831694edfabf67a550e04cabcab790add82dc34478bf38f2fc2788b93d,kitchen,wbms_kitchen,train
1802,7c4463ef07aaa09e2c4617a7edeb3ed3f26ee35e8fb5058552ec49c197d32e3a,kitchen,wbms_kitchen,train
1803,edaf24d6966471132c5327fd5fbd5d2fe11111c6f8d2cf18666051fa77697a21,non_stereotype,goat_offensive,test
1804,b783184bc21493e3284e940b26b18b978c4348d2871fe8141dc9c8f44a596136,non_stereotype,goat_offensive,train
1805,b9a94abb63d11ebe2deb354662cae52816beaae8d56bc292c476b7d5687d767f,working,wbms_working,train
1806,64761b3713e51314e67465829a3dff0f411b6804c59cd3da2d953561ac2fa00d,kitchen,wbms_kitchen,train
1807,d1c549a2a9078af3999c464ba5cb0accf133454b30db37f34fb24906728bcaa5,kitchen,wbms_kitchen,train
1808,9c4c83eafd8d4d8dc9d99bfda5faf9f5c29856eaa5d77cf814831b50258b057c,kitchen,wbms_kitchen,val
1809,e3eaab2e810dd15219f08a7e8fd4dc9ecb8f6ead9b91130651f3a32b981d3796,non_stereotype,goat_offensive,train
1810,e9615a2039bdb8a80efe797267c73e05e39186e6475206c43c93fac500256200,kitchen,wbms_kitchen,train
1811,1de7751c0a15c0e3fc4a2fa5d0afe460edcc74e3366c9ed15eb9c580f45d2d64,kitchen,wbms_kitchen,train
1812,6cee374a8afd4eb3043dfbf35c0fcc8966227df6123e0349a58a91b324e05bcc,working,wbms_working,test
1813,7377a8e7346b3c925a65fd765956e60c75c1a18d20638fd2db9929de5f0adcde,non_stereotype,goat_offensive,train
1814,3a619bea0570fa0e1072e353a4c0e16d674d56ad1f23253f00c0b0aa87f6fdc7,non_stereotype,goat_harmful,train
1815,0e96a3c34c2c1bacdf293f16d9eb916d72dd59cf70cface0a9d644bac8b77cfb,leadership,wbms_leadership,train
1816,4bc29ce36a3d209aac6bfab875340eeac9b8793f401b551021f759604c3f2495,non_stereotype,goat_offensive,train
1817,908b9f9d819b6caf8c774732560b55af7e45c6f8d6fd8b9b31462df75d9bbc48,leadership,wbms_leadership,test
1818,6c3b9f2869b9cbf81a78b58de9b399e203e659c5ddf74a634078f067843310ab,non_stereotype,goat_offensive,train
1819,6acda3809f3524f9db30d8b9a315521813da568610e833e0ced59629b56cc866,non_stereotype,goat_offensive,val
1820,0be41009a7c1cc078ab25e5dbbb85b7fdcc03e472768800d2afdc2650ead577a,leadership,wbms_leadership,test
1821,794921d5a504447fb695d47469379b477b74b99a1e3b9d5eba504e43ed4a9d1e,non_stereotype,goat_harmful,train
1822,1a9dce4dee4aad877f3c978e19a712c2264c12d045adb7badf207a25f7a05eda,leadership,wbms_leadership,train
1823,ac9dfcbae8c6ce99c3acd899efed5203ace9b922e912fef2eb9938d7ebf4a816,shopping,wbms_shopping,train
1824,0c5276c30105655b6314304739b9758d0c88d79dd39c7c989ed2e7e53d94826a,kitchen,wbms_kitchen,train
1825,b9463866c18a467d588d6e6a09fcae943391e96fb7d3d44582d147c80851ff03,non_stereotype,goat_offensive,train
1826,75c5675e7a50a5fa20f1be02e8325ccf2ab67434c7b530024b024b06780c99d5,non_stereotype,goat_harmful,train
1827,8f8e512e6acc26f73788810352bb42a0bb46302fe458b111f052754fa04bfa14,leadership,wbms_leadership,train
1828,abca5fdf74a461e2741518c558533d18cdb8c2a83132b195f13cb12290c00f0e,non_stereotype,goat_harmful,val
1829,424079eb027bd9bdd4fabc21fb4a5bdfe53ce2939b0916efa081e6dc516bef0c,leadership,wbms_leadership,train
1830,5e49dab5d5b0988f8fb74b0ce01c88c7e63b81e6a51806b9c5ff66d3a660023a,non_stereotype,goat_harmful,test
1831,5e8887245d7eb0fc6d6aed1401701d0eaac9ddec3c666e015e29116a885cbb12,working,wbms_working,train
1832,8fe422e311e9c80c7429d9967a34f3226586ce8444a9ee9c96560d653f183df3,leadership,wbms_leadership,train
1833,a702066119b863a5f78d7d53b702f1cc226a6a15e4b2249eed2ac1dca85adeb4,non_stereotype,goat_offensive,train
1834,416e255cddc1c1210610c36ad241fdec0d63ea4984b157e8bf2179eff84e3cde,working,wbms_working,train
1835,a0a2c1264d959dd26bda7df167d333e2ed450279e6984a4550ac892381534cc4,kitchen,wbms_kitchen,train
1836,933c0758d4c3d5f1c99bbe76f8786caed8ab3c0289abac1468debde08324fb69,shopping,wbms_shopping,train
1837,13e92dca28d766ed047165bafb87e209e6090c79af15dd26c3977c87b9bb7777,leadership,wbms_leadership,train
1838,6325585d04ef7ac0c0071377952a26b43ba50218d44e218e0df1b7eca29dff1a,shopping,wbms_shopping,train
1839,80ee5b8d97ddbc852de5acafa4241f8a4be0fef1db0e36b0a8514dc45e69c3ea,shopping,wbms_shopping,train
1840,0c0c2f70d0c902ccff80d7579621e5e059f294fee3519e4d6412c7f8b5817fb1,non_stereotype,goat_offensive,train
1841,0d86712f58a14275abf5a679e2be7d259f84a25f5d7ebc0d5b6b01d57192bd37,shopping,wbms_shopping,train
1842,e0d006ab43b95e0a18c3a5cbf9b9f725fd41b5f6c2ebd19739e854d66ef80789,leadership,wbms_leadership,train
1843,a4429f862d02c19870ed5bd54bf3e3f15f2959437c10dd7e6cf979f2abb25dbe,kitchen,wbms_kitchen,test
1844,158c00c1e5941b1e03ac0d4f6f452f6622a56b850a74d5a04bd7ac164d9a2588,non_stereotype,goat_offensive,test
1845,9ef36ff8053d0db3df2dc73480f697e8beff5f23ef876ab9c3a6f70dea464b63,shopping,wbms_shopping,val
1846,8fd7e3869aebae671c4634bf585848561ee4d5d31ad025a5d17d6f4953829c72,kitchen,wbms_kitchen,test
1847,965c45a5bbe09ce1a227255fdffcea183d465dbdcfa79163741c520265cc7616,kitchen,wbms_kitchen,train
1848,e8a9256ebfb35696f473eb88416a514c4049298a5718738ebd873268f7838a7f,kitchen,wbms_kitchen,train
1849,c99053ed63c90d30e486caba4b1ce3e31ec84d38fa251381df6fe80bf1b3e6d9,kitchen,wbms_kitchen,test
1850,1c967ed6cd557ad96aad7a87e508dcc4025d3d5bce72c98646de6d11bac59ff9,kitchen,wbms_kitchen,train
1851,221e32f8225334397291920d1702b47ed4f1e2851edb4d6e6225752642719f3d,working,wbms_working,val
1852,3d743b2d1a25f68b00b73b023711cd0809e7e923352f7ef1558b6fdaf94e714a,kitchen,wbms_kitchen,train
1853,99b4904d9d2d709a20944467e6c560029c701510379e40d64b35dd93cbd4d724,kitchen,wbms_kitchen,test
1854,55ed37a7417a0b1b31cf182dc76569276790a4876c4079f3c4e16913ab4ef05c,kitchen,wbms_kitchen,train
1855,23531a42b42c3acbb51953e1598e52e5fd5be7e0b8b1f76305d7a6cee54bbb51,non_stereotype,goat_harmful,train
1856,d252b08e78358c48edf3e6b0db23a57022c5dfbd3c4104e77cb4bac715f19b59,non_stereotype,goat_offensive,train
1857,9c44c1b6fb69629b8b258d7dc3471218940078392668e97980e21740fceadc20,leadership,wbms_leadership,train
1858,e2ae3f93f21b4f0c2d5f45a4a2d79cfa029b8770484bbcc0f5b15e43b74efa01,leadership,wbms_leadership,val
1859,b483e926ab321d0d3f46faeca9af133a28bea3dbd4ea20743e0e320c6af7018f,kitchen,wbms_kitchen,train
1860,0c02b8bcec979e069654b65d68fbff0530438a7b3801172f21320bfb78437688,working,wbms_working,train
1861,0c735967e3dff19b02947cd8db70a6d444b12c5f1c1b6cf9d0f5686926cd602c,kitchen,wbms_kitchen,train
1862,401111f1075c80be5266242003aab4ed91889084c82d5854188d7e8de08fadda,non_stereotype,goat_harmful,train
1863,03bb72be43331e61269d5b2ab8804a87130c759a2a7f958b4aeba9ecc6744f96,kitchen,wbms_kitchen,train
1864,893b2e07eb0ec20ed6d21bd225a1c89e2295e371e1c3654e439c884924d97937,leadership,wbms_leadership,train
1865,dd2e453fce3d9de80fb292315f4714a83e0b4a1de45a25d09af7303081eb6215,working,wbms_working,val
1866,69d29ee3d90d1ad6968bda7a77630c53885c7c87b619ca15f563f8227814d3b6,kitchen,wbms_kitchen,train
1867,f6e25c3b43283bc98ab029d4ff726aa198bfb2a625d346932a565cd09a28e900,kitchen,wbms_kitchen,train
1868,678e7fc5712003f37fedbb6bc95b206f808c77b40b3f5276e7e114aa4aa2802d,kitchen,wbms_kitchen,val
1869,cd49a4abb2df7b3350ed0b3e44941c124152e07fdde856d6245a012602f3f98e,non_stereotype,goat_offensive,train
1870,a322acb37cd8cd1ea0875ce771791337c97ac9964c1f14e4efc99fad98dc6170,working,wbms_working,train
1871,9b0e8d919b2203c27d4f2db10d021176bddbcb965411c4445667e31701c8fe0b,leadership,wbms_leadership,train
1872,853c9d81dddb2ed39179f0f022f7c8a5c9b854baa0ea3b6ba823cad32055a5a2,kitchen,wbms_kitchen,val
1873,21e5d373fe5ebffd932125b015784ca704b75e5d5ea4b84666908d7fc04c0740,kitchen,wbms_kitchen,train
1874,71b8c48f6dc03ac5d3437b931339c25d1c224c083206a19174751226af2c0156,non_stereotype,goat_harmful,test
1875,3e2b0be617fa0c431cbe174fec265ee6b534b05505186bfef84f268c49ec3dbb,kitchen,wbms_kitchen,train
1876,a523b68ab82f7e724891521f9c27c3d5fb02d772bf9f113b148a01f34ff9685b,non_stereotype,goat_offensive,train
1877,116e782ee9680ba8c53673746d283b0d97f83b7554617c3d0e205b84ffd46534,kitchen,wbms_kitchen,train
1878,bc7bedf2ca1b78f3f5318fa3421556091ef3818f3187a38f407c6db937df7dec,shopping,wbms_shopping,train
1879,cf97e7ac6d9810e604f2f92c2f84ca6d583ebfc287f2a4cf39344196f6ea2f45,shopping,wbms_shopping,val
1880,576aa970317fcf7a890675d5ee49b4e721df22de5bdb1d27b25cc757f8b57dd7,kitchen,wbms_kitchen,train
1881,4606a3f5def5633652319c9c662dc5c5c71ba53ce8ee4f2be17428f53f8e537c,shopping,wbms_shopping,train
1882,42c70ef1068614b6ee13d53d7900f8ef38a599628643dd4a9cae246cd7ff42a5,shopping,wbms_shopping,train
1883,c1e03ba43de63b5d5c22d6ef3ff206e7539a4e0362ef462d1944a4329fe59c7b,non_stereotype,goat_harmful,train
1884,0f13ad647995121fffd51da36bddaed83556f043b7cf9d48c17109081bff18fd,non_stereotype,goat_harmful,train
1885,6b2d9be37e6bc3fda120ba66a0865d6a8b490dc67e1f68c203c1387e85ccda34,non_stereotype,goat_offensive,train
1886,0b5d840831215da7b1bd71bb2a2693b48586dae633b4c6ca16429677bcb2e2aa,leadership,wbms_leadership,train
1887,5c39868b6c3789242894e8a9e54833844702e1e9c3c2ddd7d5b5edb4040d2d8d,working,wbms_working,train
1888,1c818565450da33323d9504c75e92cd2883d1cbe650029b46ceaf9440f9fdc2f,non_stereotype,goat_offensive,val
1889,536d215e926b2af3222b78ecb3122bd1912c2c2b6d3f08877fc2eefd8d93dd3f,kitchen,wbms_kitchen,test
1890,e4395a97b02c9ea19413951a8ab28f3476ab961fb0d83f57009e6e7f45c79482,kitchen,wbms_kitchen,val
1891,388b4570eb9f018b73136a0d0df18ab0f37566a805c526bc2303667c06938902,kitchen,wbms_kitchen,train
1892,1fe1724311f62982ee44cd192bd43a23f1566f9c9e9082b8c101c565ca6ef912,leadership,wbms_leadership,train
1893,a1c3865e83405d372b32ea1f26fea5135d1524752057ee3038b4618affd57dcb,kitchen,wbms_kitchen,test
1894,20807c643b3b692f906bc6f103658cf9a003bcd886f12d7465ce7fd0a5ae1b06,kitchen,wbms_kitchen,train
1895,27b07b33a266235c9df24f31ba29afc20b4d409f32799d1f32d231ed7b44019a,shopping,wbms_shopping,train
1896,9b071448074a7a1711633049165b1d68b8413374810b59d628b62aac714433eb,kitchen,wbms_kitchen,val
1897,f48138c2f9b4a3ce8f481cc796e18bfba7e4c90d57f9ba3fb9bb31048abd0405,leadership,wbms_leadership,test
1898,5e25554faef6b914ff8510a6e492acc4df44be1d2f9afa7ff3d988e3c7c6cf65,leadership,wbms_leadership,train
1899,9391d97e34f2ff17c3b2def14dd5fc99bb3604eaafb93e70a2961d97ed42cf53,non_stereotype,goat_offensive,train
1900,51a7180cfafec495f1b2de3ba54b3bbf539dda54a9d1349485f33973797d1950,kitchen,wbms_kitchen,train
1901,57886117c477345e9e500d31b2be9bedeff736e019fb00792e8c284bd6020783,non_stereotype,goat_offensive,test
1902,79bbee6e9d64362ce51b4b0e39c4c46f1ec5cd22cc4fff678f5d04953b21fa44,kitchen,wbms_kitchen,train
1903,238d85128e9dc56ba5d4927a47affdea9dcdd219f7593b19d7b31c65f2890317,leadership,wbms_leadership,train
1904,739596d8cd014fa5f28a36f207418b70e75dcc0c40d51a5cdc31d04bbe020482,non_stereotype,goat_harmful,val
1905,7f1b8496ccb913f7d3de342cf31e2845662e931e3da4b6b421759545ad6f649d,kitchen,wbms_kitchen,train
1906,c261c0b33d322810ee673f9e488c7567b4fb5a24f596bb21bca9870eaa22d003,non_stereotype,goat_harmful,val
1907,77667cb649042eaf8bf6cbdd2751221fcf5ac6c65ea1517d1faa3f6addb06e63,leadership,wbms_leadership,train
1908,e3c9969ab8d5ff9abc7f7fc151fbacfd6aeb12840ce86591062972c6a821f946,non_stereotype,goat_offensive,val
1909,aa5299bb4afd2132dd26bd0036acf3b37a93130f16e3c6a7767bc4ca12892ae5,leadership,wbms_leadership,val
1910,ba90e952aa7a337678fab40025a3354d02d6c87e87eb4b464a8a7ee74227f943,non_stereotype,goat_offensive,train
1911,9b02f8f8540d86015c07d782b5940a91a1c295be1ca75acd018fc2c5db354747,kitchen,wbms_kitchen,train
1912,539ca32d6b5818baa4f09a74966c1e55a315dad4c1746c31b2a2fd40bd3748a1,kitchen,wbms_kitchen,train
1913,3626c13751d70e67d07c29700d35f53e11a1e87552361dc36f56ab0e2458d892,kitchen,wbms_kitchen,val
1914,5031a02edab57aefc48fef902233a3cb8e06858ec5a221dd578f3e7bf1c2112b,kitchen,wbms_kitchen,test
1915,524fa7511e8102976326f17ba4a47056ed6abea3885775235fc3ee67108be51c,non_stereotype,goat_harmful,train
1916,24806e9082698b5f93412c5f0f69da8903f331e01d8b25ab0e7cb4373a5e6a17,leadership,wbms_leadership,val
1917,e321e98b93867b7e4d1e8733219357acf02d4638c131f7cafa0a162448f06aca,non_stereotype,goat_offensive,val
1918,2287eed0aa77596342bacdec806064c63042bfb753862634acbad4c57d739303,non_stereotype,goat_harmful,test
1919,892bca0a4f2eb795d35356456adebb7adcd64203a8d184fbb2bf291302630e2e,leadership,wbms_leadership,train
1920,854f4217022f98199b3e47d679d15662147067c9b89d8584420048f35499a365,non_stereotype,goat_harmful,test
1921,d7134f34c022457becd715996fdf0ab840e0781108c69da629561e71c04bebf1,kitchen,wbms_kitchen,train
1922,71f0da2646f74aeb86a0cce3b9722ddbbb5ae9a8628d5e18b7c77410c6e45b63,kitchen,wbms_kitchen,test
1923,bf93db46c28b0f21b819b7596a8098cd1ab600ac2d2c25e7a79f47af8f57af10,non_stereotype,goat_offensive,val
1924,5d4636a3678092e0bebe03d1e845e82f3f9357c23e5ef6793ea08eb09f4dd731,leadership,wbms_leadership,val
1925,f0a99819419e6b1b1df9a759dd60007474362cae1d57dea40b8566b96fe65c0d,leadership,wbms_leadership,train
1926,2a23e185554d049fb63c0e8ac6b6d63ae0b8f301155842787844bb6c81d76c1f,non_stereotype,goat_offensive,train
1927,f012881200dcedd4573f4bcdc42443f7ed9ee6d0dd6c113d9968e965018f329a,non_stereotype,goat_offensive,train
1928,a576278dffb8ca9c43cd36555ba06ace02dafbbcbb186437ce119d01568163fc,kitchen,wbms_kitchen,test
1929,c93dfdb0f3e1edbad4a70a8d6249a4b20b1c5c35255715018e3cd6519e388342,leadership,wbms_leadership,train
1930,fc65b34014785ffe34d1ef9d241058661e558736226f6d4162270c654e6afe28,leadership,wbms_leadership,val
1931,927ecf4e6a7ff522a8772d22462e31f6925ebb006a9f5881798d98b94c5c35d4,kitchen,wbms_kitchen,train
1932,dd3c7d52350a3c222a7dfa8ae994eb8bff715d1fecfe4f24a60acc100cbfd766,kitchen,wbms_kitchen,test
1933,2b9df9836236078234a08cc50cb95113a4b2b66f7f7893d92961406c7ca93227,kitchen,wbms_kitchen,train
1934,fe1abbb0c16cf575cad8b23e46a45824e2239b53c596bbc3fbfe1f68896a7f94,kitchen,wbms_kitchen,train
1935,89d9f4198f378904473a76f43250132e0b8a12a49fe9adcf104758c66913f750,non_stereotype,goat_harmful,test
1936,859e61ab2e933c0027986907fc7affc4a16b29b725e0916c3c80c524b43c01e3,non_stereotype,goat_harmful,train
1937,55249b655ab36710c6dd6539f6d3fba6b2eccc9be8805c41861a8f2f3f7947db,kitchen,wbms_kitchen,train
1938,7a79c3d1e5c74861a31e70497fe8c7712e85c6f5eeb3fddb5845cce6ad70a9e2,non_stereotype,goat_harmful,train
1939,282cfa88526b2b4f05254680179cc243ec683c83f61e30aee298abfd3cd0c409,kitchen,wbms_kitchen,train
1940,166af447933d9e83c7bbf4e96de533d0faa1a25470ffc5c94cce360c4646740b,kitchen,wbms_kitchen,train
1941,ccca59d9c655a314ce656a2049520e7a6cb2d434c4250070aac360e0af6505b4,non_stereotype,goat_offensive,val
1942,80fd219a8835fef1cc7b23e010b35585e71f95f4023d2f76768cca6d6e4aee97,non_stereotype,goat_harmful,train
1943,dd8c2c675803620570d3ae7e692bb8ae3083f7ee19b925fe4e5f548fc6cfece4,kitchen,wbms_kitchen,train
1944,312ff9cb00bbfc8b4101068a593fa9fda33da907b3afddcabb7dacf1034ff1b3,non_stereotype,goat_harmful,train
1945,4d2dfddf9c926586eeaf48f8faf2a08296a8716f808a19958e603100fe1d35d7,kitchen,wbms_kitchen,train
1946,5dca1c22ab110de2573751542e125b86e23030a8e93ea9ccff35b8e66c177262,non_stereotype,goat_harmful,train
